Ob,WageNew
127,1860.1375521773882
128,15817.008511464437
129,1818.7726524579937
130,19764.832921024627
131,3736.433630531736
132,2612.1810349897637
133,10003.732823147713
134,2442.635558497236
135,2630.647067670786
136,3643.4624132584136
137,858.8973566302163
138,3069.8289109946254
139,2256.926168762513
140,773.5823031501184
141,8360.403063110904
142,14638.633445789676
143,6986.652812979432
144,1903.4621176512915
145,966.0079429293141
146,3931.615178338554
147,8113.991166387816
148,16629.415018445972
149,140237.53994951647
150,1430.31481108922
151,76606.7439700105
152,4106.54289828018
153,8224.895927738833
154,23827.943314820644
155,20692.01451784212
156,2270.1323691140756
157,1697.7446101353269
158,10675.403329033052
159,2158.4789151532673
160,1985.5754482597704
161,46994.83406269604
162,4996.80938834336
163,5910.498832844009
164,4161.641470362525
165,6462.864412587786
166,1814.1364915350275
167,771.3018728557611
168,3201.5986178958333
169,5979.111229050188
170,4230.088491325487
171,10417.92792866622
172,21684.851567932015
173,11784.946787552577
174,5285.197330221884
175,3615.5820534746426
176,9067.414691725307
177,1568.1366979638678
178,3490.480781008987
179,24508.18325980939
180,6997.402440325911
181,44832.881229785264
182,8736.044519545474
183,5260.604565562593
184,5040.82092540068
185,2589.749304398855
186,4229.6102406208465
187,7642.759823060933
188,7612.782599716422
189,1557.1546691736
190,3881.5268664558607
191,1321.5309786404293
192,31502.620987945473
193,2692.1811305719793
194,-217.60268169205767
195,859.2408631190201
196,2028.8788491121309
197,1811.015829484927
198,20754.922271208023
199,4688.251962741321
200,7701.314810003546
201,3080.2130098277476
202,52742.04637680749
203,6984.745973235885
204,16070.081484205053
205,8536.13174090498
206,51662.99703806191
207,17874.937329846158
208,3802.219928451514
209,3345.9650467405877
210,7861.202373647921
211,3502.9425177228113
212,8736.566998231401
213,7909.751709145563
214,1117.6017852641435
215,790.8986956664727
216,2831.481331437962
217,5310.3968178640225
218,881.1745943712532
219,1125.7204717228362
220,1533.830610565219
221,1337.4187319016219
222,13769.743158740856
223,17298.907522288973
224,7148.935949598644
225,17876.075142917023
226,2319.8008141393802
227,1763.1624863414334
228,2160.274699731842
229,2603.866426393742
230,4734.023916596958
231,241960.03119270634
232,9325.3078634279
233,1258.0474117873223
234,689.2206481706627
235,574.6743852235566
236,2245.967433904273
237,133197.60825373526
238,11700.24514504485
239,1172.7515622876497
240,1647.827657340379
241,1104.9538964896842
242,24567.565632304082
243,1921.3036357248923
244,6661.739827295445
245,23716.55943789213
246,2424.073873532235
247,17254.888404950525
248,1829.0836483527278
249,1812.3411323906237
250,25358.763099808828
251,31190.282161683626
252,31630.47807100415
253,3576.696824663683
254,-325.4451008684024
255,600.7921373578046
256,3766.157832694444
257,9212.64632255308
258,32577.427303336146
259,8142.875309904842
260,10904.154826881433
261,2248.51764416014
262,1665.8037785035174
263,1289.4897558419304
264,26482.205564399774
265,16692.95798870833
266,882.1249538989617
267,2171.809033638433
268,3941.609053668056
269,2545.5931219074923
270,2680.9724686629775
271,8867.851812530573
272,6393.155348890407
273,1026.4277974685394
274,14664.20159965816
275,12936.19758929863
276,16638.947777379537
277,595.698242147487
278,13740.021713304508
279,6184.780247231078
280,3306.439589159462
281,12348.51961206996
282,9839.356833350534
283,954.037439667037
284,2726.668184169247
285,124.4543510899547
286,1798.7638638277797
287,5451.724203394403
288,7765.179993958208
289,4634.00307149461
290,5139.8460343823845
291,2570.6306305651333
292,14969.246930296315
293,12813.24219475923
294,6568.169686569588
295,25881.629046224694
296,26192.77626178787
297,4745.557746378928
298,2885.895074933693
299,5309.055315537252
300,11141.87419409493
301,5705.739538839447
302,50959.88204754887
303,15422.68827447845
304,605.2770238701729
305,629.7656243351887
306,5550.535334264405
307,7165.212326269281
308,1030.2323238131862
309,3966.9856367529787
310,2973.2995490522644
311,624.8884329545726
312,1651.5815415358588
313,6270.396809433648
314,9975.765534480117
315,2031.358473926511
316,3553.0317933171204
317,2732.2650814058206
318,15382.3155700454
319,1560.790081213977
320,7103.863745700183
321,616.7647342538206
322,1745.4866663412438
323,1587.0353918841756
324,27313.38751327898
325,3562.521992016124
326,2695.770278713865
327,2146.812375319635
328,1762.645598574769
329,2666.8758807448294
330,7551.495121669833
331,5371.21654890749
332,2247.2899635653694
333,5642.602401547274
334,1023.0822476819984
335,967.6505435218213
336,97032.81163398457
337,2294.605265290595
338,14709.426643255483
339,1388.7995024505294
340,3787.526110832246
341,7516.7801249211125
342,1916.8645612511045
343,6941.648876102791
344,3879.9986369045223
345,8438.632834314089
346,4373.723483414566
347,1740.9715330975678
348,1546.388282815385
349,1488.3198184933767
350,1195.0597890949418
351,5954.197734783379
352,2118.038560675045
353,4950.328730486596
354,30408.274394667733
355,5174.141121896252
356,18388.32482682415
357,1654.2707436382527
358,1931.6719418719365
359,4618.052067075865
360,53609.65492629662
361,1703.927227468965
362,5418.151796542091
363,35858.4024004761
364,1191.3508093428184
365,1064.4629074858096
366,10776.861235107648
367,614.7207694878022
368,5118.852375644018
369,9638.032312828078
370,20725.631871658905
371,1514.0079943230464
372,1160.8990713325052
373,2823.8859684033673
374,1908.9992615138058
375,25004.331013283216
376,42129.502785809374
377,10287.698000393777
378,3800.6356824582213
379,1293.6040921920385
380,6553.38561666348
381,1372.7487827309747
382,3480.1059492393388
383,12688.992198167098
384,12707.721930012545
385,16178.090498876527
386,16251.337686405906
387,43424.478894070235
388,943.138714620459
389,2790.2653401540733
390,1535.078884698044
391,6488.798596761898
392,7764.33903348771
393,8145.41993424078
394,909.2625318861641
395,18434.430786371802
396,2399.391404857374
397,1710.2212172319462
398,2231.3239216254847
399,1582.2301571522758
400,886.0850409140962
401,1447.7463366884922
402,2859.9553439370757
403,844.6768602385062
404,655.537993142051
405,5028.322868284091
406,4788.162437715943
407,1932.3398080354893
408,1605.872958740491
409,5214.747246778255
410,629.6824423513042
411,4212.566951845549
412,13977.429159748028
413,1760.2596757342835
414,4434.497968430961
415,11358.795083851688
416,69.3484205309772
417,35170.5375930761
418,2575.2940287868923
419,2631.0765781352006
420,2384.5663052639643
421,2015.0861032564383
422,7216.040767691296
423,16792.902977534108
424,220476.69172088703
425,25471.7735144076
426,2307.2854763400314
427,23397.696581397275
428,47185.130082560434
429,2887.4656223218776
430,1075.4304500168707
431,15718.555823668075
432,9475.90171098916
433,29208.765084745377
434,4546.524154481089
435,8240.766469575356
436,833.5956415083145
437,634.4251555139621
438,3078.4389128624553
439,451.2414021703954
440,842.2913416659591
441,7365.1595392494255
442,3387.8836532146597
443,687.411063257962
444,1215.0290941583971
445,22440.071799537764
446,3144.4669287643574
447,4120.570101055405
448,896.1380952822889
449,8913.182967576777
450,6632.435687964326
451,1815.3858978816327
452,5522.1051693554455
453,37915.542109259084
454,5684.651304905848
455,4749.298133825608
456,6473.823399298576
457,8122.105306144327
458,24729.688696800946
459,4355.517491852436
460,31259.5318271337
461,2935.326344411392
462,145941.42969834898
463,33419.461920877504
464,8777.37261412043
465,4574.4048772753285
466,2076.0800752490463
467,18185.4855334456
468,4188.23633453464
469,864.0452175414488
470,1418.5949996634786
471,3538.3834814452816
472,26968.453193458467
473,8878.947802266215
474,25433.271226179946
475,17361.358424108676
476,885.7509252843324
477,809.4961481346555
478,47801.878154214966
479,2130.8489662694533
480,11249.816987827042
481,767.6980437649015
482,4080.3539931367472
483,1877.2464888523866
484,1007.3452973613295
485,14229.736847305003
486,8434.566948756668
487,3792.7475025594645
488,16602.308497105463
489,11318.66137264557
490,628.1838920581448
491,-89.59524155241367
492,3082.4099643489963
493,1640.269748765705
494,2714.2270058839545
495,3329.6284135356686
496,740.0818158270397
497,26232.1813426995
498,5905.582233741232
499,2787.5248662541903
500,4915.805997456126
501,3604.9109507202597
502,36650.89615617473
503,1577.99906053876
504,3822.3621216458523
505,31969.644656849927
506,5841.587888896461
507,3907.6194166878176
508,4514.051793425276
509,13585.572378289537
510,3716.707704553702
511,3195.1217327637505
512,11366.807197784237
513,3300.456570075192
514,391.52826023075954
515,6662.2047094991985
516,4187.584919433775
517,45281.743459963254
518,12608.981698623387
519,1491.5710689415082
520,5047.882793528993
521,4343.902223165952
522,1758.0414747739276
523,4610.527332606175
524,2561.4554006325675
525,5836.920440488376
526,2842.8842054948545
527,17558.26942012622
528,12187.516382467173
529,3296.34806896601
530,4520.854429495397
531,1082.1597117984509
532,2647.601824457416
533,2926.8157200167648
534,17861.46636529259
535,34357.70601168508
536,4099.266533129114
537,8073.66979617433
538,20804.73427113314
539,2857.0683406271737
540,19075.327686613156
541,1630.7709179049666
542,21307.62014533247
543,3573.7797067572774
544,12099.739769920503
545,32278.263146907033
546,6152.736466666678
547,3985.1139521198165
548,4707.871006415727
549,1181.1637473247158
550,9051.211176605317
551,1457.42120963559
552,1776.5936499344982
553,27012.320636927398
554,11969.590452014223
555,14261.110063234353
556,16421.22397707512
557,2004.5314901372171
558,3103.7419257451756
559,2559.850848469201
560,10224.581781974277
561,3987.9899803404537
562,64204.79318125673
563,10352.044245102355
564,2917.007370364917
565,3988.435117848708
566,-385.64899010628346
567,7481.715897050098
568,2438.958585907073
569,3418.4140529793494
570,6243.090381977228
571,12076.969022568266
572,4047.082929434113
573,232.16956745965237
574,23224.4323632886
575,1709.8519568166907
576,82041.82411173971
577,4619.194702414367
578,2933.389905194699
579,968.851629188753
580,39925.51338797257
581,2003.8515336788414
582,1772.884228830935
583,1983.7182268591855
584,3376.6613227782955
585,1946.911617684441
586,16715.621517697917
587,1962.8391348257817
588,2006.2788545921032
589,1354.0849659728162
590,4681.410768976963
591,589.8425307960587
592,7518.6174285158895
593,2205.706575402177
594,1138.46858666107
595,2069.528451782923
596,5033.32768411459
597,14249.958540702215
598,32588.017740138355
599,1401.8873028661062
600,704.0020610833152
601,4705.451030012696
602,24911.774637653078
603,1371.716763019916
604,9010.75878655263
605,21914.862866072108
606,173.33681482792562
607,1970.1369738746596
608,4561.829286855777
609,1853.6156261572005
610,4305.831691371612
611,919.6024720359609
612,165479.1158882503
613,4787.68985185309
614,10381.948639592183
615,86277.72284803654
616,2827.935558359748
617,3132.805483114742
618,7329.232824229273
619,49007.26859460856
620,21461.27150182203
621,4722.7282342695635
622,3992.2378478494757
623,1756.550478581058
624,58298.818664622566
625,3065.3706773428553
626,4589.127115249461
627,36417.17391241213
628,4319.627199545282
629,11241.285638896565
630,42493.04656131092
631,47033.90598974533
632,1663.4555491868884
633,1770.485378931748
634,63207.37376576929
635,6622.539098825106
636,7794.798183830225
637,5380.989044085918
638,2908.6584787757565
639,659.2555721096963
640,3007.4416745004614
641,1770.4811959864621
642,12773.93335135961
643,6949.501029952629
644,2048.940523074008
645,1284.0205351013199
646,1765.2249615940598
647,387.4087741559637
648,53267.9757291024
649,1544.7007003319186
650,2521.034558802476
651,104022.48862817978
652,7470.43979916408
653,9304.580452720253
654,2337.2250797176594
655,1912.895697153173
656,1119.2089797873743
657,2298.479144076672
658,6228.337427624674
659,29637.639608118345
660,1721.6716604772519
661,23173.89509284881
662,22432.99818939666
663,2824.375227539183
664,6520.410168285105
665,3427.696327857346
666,1064.7330471146497
667,14389.739536802568
668,2599.5745325370335
669,3059.6223125853567
670,2873.297295445013
671,6763.897612020726
672,6010.723707644185
673,12780.012570984403
674,59915.00303301392
675,932.0972768769781
676,221945.45439653608
677,1369.2717320914585
678,521.8567544926328
679,13571.051287624505
680,9924.36207531902
681,25079.44959688838
682,4379.9869035815655
683,38220.953865498326
684,3406.6899338438043
685,14540.694650112626
686,6614.901163003568
687,10321.747557385717
688,34075.323818003235
689,2732.5258629073164
690,3729.6392285119764
691,8833.666927931015
692,23023.679517001197
693,29788.159949997862
694,2229.260368575084
695,37932.18561393831
696,1971.5365810315832
697,22726.023171823716
698,43799.63273530468
699,3254.4171821860637
700,4705.209023816352
701,1970.3176968788987
702,2218.551474963211
703,15424.732868696497
704,2242.2125252347682
705,817.4265077859716
706,345.74403598769345
707,2059.371531927656
708,1381.4895722292333
709,850.563561852604
710,13320.658779945566
711,4144.5365870556
712,1490.2441118128968
713,5058.502911473898
714,2062.277829022045
715,2711.062443317327
716,2678.7230092500845
717,2984.924667591727
718,6215.400716314991
719,7574.402497416029
720,4229.683425170244
721,4528.127807005834
722,2869.220350425555
723,1897.195965397483
724,932.2331786825403
725,1717.532824027127
726,903.7997305568472
727,2262.331989301715
728,14090.89148500938
729,2155.6178644766987
730,7961.420158182719
731,1102.2531510790727
732,476.38203235851176
733,16158.574801105928
734,1513.1626594923675
735,8208.875673126588
736,5560.36324814873
737,3115.317449102512
738,41502.60588402534
739,5075.026714015961
740,39389.39066061566
741,1354.3055976839075
742,10665.812115315282
743,1954.6858138095438
744,30061.257718735233
745,6723.230240051255
746,1790.2856777952643
747,18636.651325717357
748,4204.247542248944
749,21819.447706023526
750,17284.642165022877
751,2845.83062054468
752,658.9150945845156
753,1500.7503390807979
754,2266.0089380847594
755,1800.106232260094
756,7854.118633118761
757,11376.312698318996
758,2167.927518236361
759,6781.7297747622
760,3216.2399731480273
761,13036.498189477792
762,2870.1707190586267
763,5231.00955461616
764,3727.358737047273
765,22979.946667431843
766,3889.2781437345593
767,5444.789551143403
768,696.8713121531335
769,2397.835920046029
770,3399.059680972401
771,7450.42174299368
772,1726.2695026442238
773,2489.2541802670708
774,6546.874410538074
775,59127.8265447587
776,1746.2256653930233
777,1339.9396463074006
778,1954.265036086253
779,1129.2517062540398
780,3043.514566239397
781,3376.941614744746
782,816.0885979041598
783,872.7572765883967
784,8348.018114337665
785,12880.604869700124
786,4778.099496858802
787,13529.42576446252
788,4773.915293200747
789,2585.651907084773
790,3303.9797457317127
791,6002.935728717945
792,162534.920695295
793,6801.169024853469
794,3061.206498282714
795,13589.885322448023
796,1595.8712843694825
797,2553.0246566903124
798,529.3897262544967
799,4557.7445958688795
800,985.8407215544021
801,800.8462656233445
802,32578.363970609065
803,1416.7768485501272
804,12235.441890133072
805,5921.136739667428
806,5245.382902270489
807,3177.2974713499343
808,1444.8013241884787
809,955.7731512580293
810,12410.555869257953
811,2812.3011954182243
812,3346.43789091256
813,3983.445782391939
814,1648.5648115758743
815,5129.821949594203
816,15486.151583610077
817,2384.7291181765854
818,11695.679301677823
819,2770.2728845074557
820,47816.23467500403
821,2615.9398092917227
822,1187.9488147450488
823,4534.7633873689865
824,12332.88989791994
825,21391.059723489027
826,6636.896388819823
827,2234.317864509011
828,5710.277453130615
829,2144.8670212051047
830,5632.246528321022
831,35015.470168665444
832,966.2193282641671
833,123201.84264245623
834,2176.3152626069514
835,4156.66762743152
836,1668.4979415930827
837,13141.958892279265
838,3471.925675476953
839,5409.663332557055
840,8409.4783038549
841,731.205080441232
842,22886.039506195237
843,5800.36814047598
844,2836.0676217593737
845,25095.403834983463
846,29449.77960649273
847,1551.0973273891045
848,4934.172383607657
849,1933.9678795549517
850,3366.512780178619
851,2845.6731888374948
852,5056.030530755771
853,3617.608566625136
854,1096.200082833012
855,5793.968627857869
856,581.0780342582144
857,93088.53352230572
858,5123.924932393312
859,55882.82254238837
860,3413.306122839646
861,4601.2695560214115
862,7602.366364571689
863,48944.813674820834
864,28308.668553871223
865,1068.42504772924
866,3584.396570942767
867,3456.905387123532
868,34120.09936910242
869,15661.339059788634
870,1973.9345031664852
871,3037.559438649659
872,18572.25709463967
873,2119.688241593094
874,3051.611840321016
875,5504.508582492061
876,1614.482334861574
877,2144.1644711281638
878,1617.5038301879322
879,286.2187969620095
880,26463.358181456275
881,2300.917371505383
882,1459.4855392478873
883,3136.3593941024956
884,11921.921786733727
885,10092.95569631349
886,1435.59876303399
887,2710.8772935087222
888,3262.4570782389005
889,865.9330437063104
890,961.6396929473988
891,7925.618403576248
892,13226.29421103508
893,26508.544571846633
894,9676.149510114834
895,-1088.2445004091892
896,8172.878783810647
897,3495.7235739522926
898,1533.3360532077552
899,51720.65733926802
900,1071.4673338843975
901,10517.276078609539
902,20573.88679505254
903,1543.8129972141364
904,3546.0455600586074
905,18926.065967368224
906,4901.296253189023
907,413.82813656851823
908,931.4948410487389
909,23766.052809052457
910,3465.44530083552
911,55355.920726052995
912,2802.1535402939007
913,1159.8025344092405
914,11837.362315286173
915,13740.330659300607
916,2807.3249648477113
917,1611.8047494419225
918,17289.18160415279
919,1616.1575556160512
920,649.3256398850046
921,6448.933582514943
922,33616.36896824253
923,9505.582783954673
924,1607.9003485677356
925,42127.438559317976
926,1305.545661575199
927,2300.631128594236
928,631.9640138372997
929,1965.873896861651
930,63511.91708084497
931,707.1599958018793
932,3834.7097296960337
933,1953.4909472303577
934,32589.122826756295
935,23256.161081802566
936,1511.6546490247881
937,1824.2188081232694
938,662.0863737776832
939,51049.908647684795
940,8544.742415826458
941,22229.127358884773
942,1367.3007876682416
943,1186.019677676947
944,21810.867264181896
945,5730.357619806829
946,4443.5549496493395
947,951.8533870921428
948,3849.327643635274
949,6313.463077551883
950,38288.790757635106
951,1715.4043697124912
952,3002.151865766686
953,906.2056857243407
954,5707.087261780439
955,4562.442297397857
956,2705.158397236434
957,1216.4187578529081
958,1373.5351985860239
959,2856.8478474169156
960,3901.5942006108353
961,618.4940815184956
962,1910.893575650173
963,9150.486109163558
964,7582.655914218778
965,1138.3644024880489
966,493.83121182944524
967,5141.242767961196
968,10370.010683972554
969,9466.352016482108
970,25249.456841757223
971,1279.967109868998
972,1451.8913612492977
973,2367.858579546792
974,1092.8658851314417
975,1471.3775697099188
976,2146.664149839513
977,1326.350942457846
978,919.7380856634315
979,2660.8238055697566
980,65703.22474807911
981,18947.392307787006
982,1441.7306616784238
983,458.04501229916946
984,1695.1794283831973
985,2011.961750304694
986,1713.5215674601639
987,2229.8036556819416
988,7805.247851325232
989,1096.7967389418222
990,641.5187091341888
991,12972.337689171978
992,32927.954991215214
993,1283.5674565704855
994,3778.0948513404715
995,4023.3140666018166
996,3488.9513084581395
997,1749.5704820521405
998,24099.898036429036
999,11721.125408387934
1000,40399.805255840234
1001,6397.333038355666
1002,7444.278766923698
1003,6489.6742992694135
1004,1274.9465771798941
1005,6645.107948044911
1006,214006.36232672603
1007,3483.382789117184
1008,459.8614831139787
1009,1390.9456981344158
1010,4574.010704914177
1011,5760.46083000122
1012,2787.914707183244
1013,3001.9730984831704
1014,-1861.99903899424
1015,10051.342542788803
1016,15504.193939367695
1017,4956.613175582815
1018,2625.306894955498
1019,26306.418597196436
1020,6560.124622142686
1021,2093.10134706474
1022,1911.9141375780664
1023,215.78988150940634
1024,3703.772788641006
1025,6806.452395787828
1026,3124.6571782423616
1027,1753.0750669956406
1028,4593.048662956886
1029,13238.832080719938
1030,1722.937585922618
1031,20284.860550481593
1032,1359.2409992926735
1033,1449.3373795966793
1034,12232.53496220529
1035,12937.23807981233
1036,945.8185351554629
1037,2010.6830268803726
1038,116622.68834932435
1039,1107.4108335857052
1040,1957.6105984701212
1041,1297.69171693745
1042,2469.681184353992
1043,2685.683939761772
1044,8034.901153161712
1045,907.4349494800055
1046,129736.68778889872
1047,11078.768914550441
1048,219942.85290366964
1049,1586.777649762137
1050,7598.628546531907
1051,933.691405199114
1052,3740.498700996814
1053,9457.723026618003
1054,25143.81828253296
1055,10476.896653249425
1056,2209.6582882768944
1057,20344.227635814477
1058,4628.412101409408
1059,2584.7067007157243
1060,950.5973745209292
1061,8805.497101592191
1062,972.8658659036246
1063,29560.61789778178
1064,2025.37470655634
1065,3972.5539847868326
1066,2719.9548239360192
1067,3913.6729224792766
1068,67596.22483062919
1069,1755.117270860266
1070,6385.571522598202
1071,1190.6601173350787
1072,29876.52799056658
1073,691.909954131577
1074,1966.2249238917977
1075,7985.621334414504
1076,3489.7850703407653
1077,1864.9103166729137
1078,1491.1565643190436
1079,2605.8161769676058
1080,12523.955413750633
1081,1476.6481900585025
1082,3472.3066871393157
1083,5946.588540520875
1084,13441.521472430326
1085,4887.315979246609
1086,4999.577353291154
1087,34900.95915665622
1088,104558.39058928713
1089,3451.8328142004407
1090,18579.093699877016
1091,7794.272843898768
1092,3736.6646737039073
1093,1725.2559928586845
1094,6670.9154804050995
1095,2397.2683931830097
1096,2954.0814213600624
1097,7962.848876136524
1098,10633.574421772093
1099,8309.05165569258
1100,5969.456499642139
1101,5626.502579303346
1102,99765.56820223304
1103,1344.2161387899466
1104,9918.14925238713
1105,152656.21064633585
1106,4816.626934323322
1107,4551.687824266525
1108,5703.987191141467
1109,1515.4876628328466
1110,-769.3857567951578
1111,2697.873662316327
1112,5126.536749534487
1113,1104.3740332566422
1114,13960.857604756771
1115,2262.4176854969787
1116,3956.3769078583905
1117,3882.143955989182
1118,763.8972607364312
1119,6789.542751959798
1120,2361.90376971351
1121,2122.8171086546195
1122,2309.951037881769
1123,2579.1050996285494
1124,44552.227783827686
1125,4238.5750210241895
1126,153632.15144486175
1127,797.4782502501431
1128,2413.257324906825
1129,4511.826382198181
1130,359.7373244106885
1131,18100.510262700485
1132,24960.4882733123
1133,7006.1256903986105
1134,3996.920963907319
1135,615.8836591376919
1136,3245.603874716847
1137,12710.673846521177
1138,12703.898665713126
1139,36896.473120396004
1140,1428.37044452264
1141,3583.660403492597
1142,7571.674815346831
1143,3318.578213653932
1144,1647.349025307042
1145,3657.6058193945782
1146,5847.8300617965915
1147,16858.517292696983
1148,17891.032842193395
1149,3005.8512066943563
1150,5394.423840626882
1151,4010.546368271021
1152,23304.94598179644
1153,7242.887306890561
1154,610.9129146724388
1155,4948.2532049724805
1156,2465.180738627442
1157,837.293785956451
1158,1636.6585690168188
1159,22817.178459397568
1160,4180.815860898317
1161,12926.06477349106
1162,5126.0087881690015
1163,4159.71490196215
1164,881.0275184061002
1165,1990.4872773607458
1166,2301.354226863331
1167,8022.835817723719
1168,5079.053283479631
1169,1353.5103903523495
1170,8691.880712794306
1171,31328.116863549796
1172,1640.7243606258417
1173,1005.081898948979
1174,1308.5329907728228
1175,619.7609991633235
1176,15994.73693614073
1177,1183.3870448253706
1178,3162.6353169764134
1179,9332.339999326126
1180,3235.947503114615
1181,6563.620203261961
1182,2228.1284400472136
1183,1409.0263563004455
1184,4105.917195818656
1185,1457.758233295141
1186,2752.8614227523576
1187,2590.8935662024714
1188,684.6115899290478
1189,2451.6342696933757
1190,2342.2514413266563
1191,15225.466537561428
1192,71578.872296093
1193,920.2367651367452
1194,1982.5473461457188
1195,19230.956273644042
1196,2085.935585540764
1197,626.9536479459023
1198,1062.3584343587684
1199,7053.07347769919
1200,6549.870734560168
1201,1246.3654190063514
1202,5596.153592974872
1203,2091.451780088097
1204,4992.099923393185
1205,1649.684032665961
1206,8669.076587481451
1207,2217.4163770462014
1208,606.5983074685411
1209,8886.299404004998
1210,3140.4456665612115
1211,25250.8776602578
1212,22011.52676363282
1213,5984.1578536814595
1214,1515.3215629448698
1215,4725.867865468926
1216,1017.1534637598752
1217,2634.1712481278687
1218,3651.686264407564
1219,35738.60337808407
1220,5749.172682698152
1221,821.8690492069733
1222,1510.8820477752695
1223,97456.972719219
1224,2131.692416254438
1225,17374.04568799816
1226,9713.705353723713
1227,3069.8712077853675
1228,2459.9101789416404
1229,1068.978596222154
1230,-5297.343713531074
1231,657.6089038730607
1232,5600.558580388441
1233,1166.623666476972
1234,33175.91980208408
1235,1055.906291788509
1236,1407.0151056855448
1237,1711.3878478374443
1238,26270.876370683938
1239,18733.105155550536
1240,2580.990954847542
1241,7025.516265230421
1242,1733.5486865425944
1243,7448.434444526429
1244,7330.984365730531
1245,1112.8936123071164
1246,21062.839169028553
1247,1966.9473333166795
1248,978.3308521830696
1249,393.4944491908037
1250,6228.997768561718
1251,36513.06617694522
1252,2271.647813406387
1253,2239.597267716783
1254,7905.333835914994
1255,2109.9550280450726
1256,4800.023937729337
1257,1912.4099510464366
1258,6106.52423815895
1259,11103.86656112492
1260,4266.945251161307
1261,31162.343236659457
1262,4021.165773963095
1263,6197.953941590397
1264,1284.3441744974398
1265,52282.03886002245
1266,2004.3601334994041
1267,6390.348052961258
1268,2585.1286117129566
1269,830.2336310850668
1270,4544.481143172603
1271,7473.072397079021
1272,117279.82657029817
1273,15004.951578291899
1274,7622.3814212355755
1275,6576.582671878688
1276,6827.521226580352
1277,1236.6706355935892
1278,61706.27180004397
1279,21215.23826775642
1280,19360.339430531003
1281,11925.275278598869
1282,16019.401926329121
1283,1735.829918513362
1284,6349.382879712205
1285,22285.115999363396
1286,3602.5528602507184
1287,47016.60924275876
1288,74635.10827025789
1289,2811.0169319065126
1290,5286.097652733019
1291,2845.5385777390334
1292,1106.1497807348755
1293,1693.055381070747
1294,17699.4563980249
1295,2581.1596304800614
1296,1133.1834062081216
1297,2412.504194139389
1298,9080.332922811755
1299,3250.676368626597
1300,53116.76490387698
1301,5701.869912176314
1302,4177.1781661694695
1303,1775.1650204491445
1304,5464.407772682694
1305,6058.3219833298535
1306,285.2635618557406
1307,1801.971378207007
1308,7737.865626271764
1309,1500.0384239847567
1310,3675.3927071077314
1311,8372.951715134835
1312,16612.240437720076
1313,4030.5210036139542
1314,7724.345607821162
1315,57617.29809154303
1316,16581.83021210546
1317,8562.4210933583
1318,6067.9733140826975
1319,1476.278700758699
1320,9060.149922211343
1321,3061.5434052377527
1322,7542.368822937678
1323,24230.949674535073
1324,865.0531525175795
1325,2122.177824932997
1326,-1145.5615569954477
1327,3006.6129697449687
